station,valid,drct,sknt,sped
MYR,2024-04-03 13:09,190.00,17.00,19.55
MYR,2024-04-03 13:21,200.00,14.00,16.10
MYR,2024-04-03 13:39,180.00,15.00,17.25
MYR,2024-04-03 13:56,190.00,17.00,19.55
MYR,2024-04-03 14:41,200.00,19.00,21.85
MYR,2024-04-03 14:56,200.00,15.00,17.25
MYR,2024-04-03 15:32,200.00,15.00,17.25
MYR,2024-04-03 15:44,200.00,15.00,17.25
MYR,2024-04-03 15:56,190.00,15.00,17.25
MYR,2024-04-03 16:06,190.00,17.00,19.55
MYR,2024-04-03 16:56,200.00,13.00,14.95
MYR,2024-04-03 17:41,190.00,8.00,9.20
MYR,2024-04-03 17:56,190.00,9.00,10.35
MYR,2024-04-03 18:56,210.00,8.00,9.20
MYR,2024-04-03 19:56,220.00,8.00,9.20
MYR,2024-04-03 20:56,220.00,8.00,9.20
MYR,2024-04-03 21:56,240.00,11.00,12.65
MYR,2024-04-03 22:56,290.00,15.00,17.25
MYR,2024-04-03 23:56,280.00,11.00,12.65
MYR,2024-04-04 00:56,280.00,10.00,11.50
MYR,2024-04-04 01:56,260.00,6.00,6.90
MYR,2024-04-04 02:56,240.00,5.00,5.75
MYR,2024-04-04 03:56,240.00,5.00,5.75
MYR,2024-04-04 04:56,240.00,8.00,9.20
MYR,2024-04-04 05:56,250.00,5.00,5.75
MYR,2024-04-04 06:56,250.00,8.00,9.20
MYR,2024-04-04 07:56,260.00,13.00,14.95
MYR,2024-04-04 08:56,250.00,14.00,16.10
MYR,2024-04-04 09:56,280.00,16.00,18.40
MYR,2024-04-04 10:56,260.00,22.00,25.30
MYR,2024-04-04 11:56,250.00,20.00,23.00
MYR,2024-04-04 12:56,280.00,13.00,14.95
MYR,2024-04-04 13:56,240.00,18.00,20.70
MYR,2024-04-04 14:56,290.00,18.00,20.70
MYR,2024-04-04 15:56,280.00,14.00,16.10
MYR,2024-04-04 16:56,280.00,14.00,16.10
MYR,2024-04-04 17:56,270.00,14.00,16.10
MYR,2024-04-04 18:56,280.00,14.00,16.10
MYR,2024-04-04 19:56,290.00,7.00,8.05
MYR,2024-04-04 20:56,280.00,4.00,4.60
MYR,2024-04-04 21:56,0.00,0.00,0.00
MYR,2024-04-04 22:56,280.00,4.00,4.60
MYR,2024-04-04 23:56,260.00,3.00,3.45
MYR,2024-04-05 00:56,340.00,3.00,3.45
MYR,2024-04-05 01:56,330.00,3.00,3.45
MYR,2024-04-05 02:56,0.00,0.00,0.00
MYR,2024-04-05 03:56,0.00,0.00,0.00
MYR,2024-04-05 04:56,0.00,0.00,0.00
MYR,2024-04-05 05:56,0.00,0.00,0.00
MYR,2024-04-05 06:56,330.00,4.00,4.60
MYR,2024-04-05 07:56,310.00,3.00,3.45
MYR,2024-04-05 08:56,300.00,4.00,4.60
MYR,2024-04-05 09:56,350.00,6.00,6.90
MYR,2024-04-05 10:56,330.00,7.00,8.05
MYR,2024-04-05 11:56,210.00,12.00,13.80
MYR,2024-04-05 12:56,160.00,12.00,13.80
MYR,2024-04-05 13:56,150.00,11.00,12.65
MYR,2024-04-05 14:56,170.00,10.00,11.50
MYR,2024-04-05 15:56,170.00,10.00,11.50
