station,valid,drct,sknt,sped,gust,gust_mph
CAE,2024-11-04 05:56,50.00,8.00,9.20,null,null
CAE,2024-11-04 06:21,60.00,6.00,6.90,null,null
CAE,2024-11-04 06:56,50.00,6.00,6.90,null,null
CAE,2024-11-04 07:56,60.00,8.00,9.20,null,null
CAE,2024-11-04 08:56,60.00,9.00,10.35,null,null
CAE,2024-11-04 09:25,50.00,8.00,9.20,null,null
CAE,2024-11-04 09:56,50.00,9.00,10.35,null,null
CAE,2024-11-04 10:56,50.00,7.00,8.05,null,null
CAE,2024-11-04 11:56,90.00,8.00,9.20,null,null
CAE,2024-11-04 12:56,80.00,7.00,8.05,null,null
CAE,2024-11-04 13:56,50.00,8.00,9.20,null,null
CAE,2024-11-04 14:56,90.00,8.00,9.20,null,null
CAE,2024-11-04 15:56,50.00,8.00,9.20,null,null
CAE,2024-11-04 16:56,80.00,8.00,9.20,null,null
CAE,2024-11-04 17:56,70.00,8.00,9.20,null,null
CAE,2024-11-04 18:56,60.00,5.00,5.75,null,null
CAE,2024-11-04 19:56,90.00,8.00,9.20,null,null
CAE,2024-11-04 20:56,100.00,11.00,12.65,null,null
CAE,2024-11-04 21:56,90.00,5.00,5.75,null,null
CAE,2024-11-04 22:56,80.00,4.00,4.60,null,null
CAE,2024-11-04 23:56,0.00,0.00,0.00,null,null
CAE,2024-11-05 00:56,60.00,5.00,5.75,null,null
CAE,2024-11-05 01:56,0.00,0.00,0.00,null,null
CAE,2024-11-05 02:06,50.00,3.00,3.45,null,null
CAE,2024-11-05 02:56,70.00,4.00,4.60,null,null
CAE,2024-11-05 03:56,70.00,4.00,4.60,null,null
CAE,2024-11-05 04:06,70.00,4.00,4.60,null,null
CAE,2024-11-05 04:38,null,3.00,3.45,null,null
CAE,2024-11-05 04:56,80.00,3.00,3.45,null,null
CAE,2024-11-05 05:56,90.00,5.00,5.75,null,null
CAE,2024-11-05 06:19,90.00,7.00,8.05,null,null
CAE,2024-11-05 06:54,80.00,6.00,6.90,null,null
CAE,2024-11-05 06:56,80.00,6.00,6.90,null,null
CAE,2024-11-05 07:14,80.00,5.00,5.75,null,null
CAE,2024-11-05 07:56,90.00,6.00,6.90,null,null
CAE,2024-11-05 08:05,80.00,8.00,9.20,null,null
CAE,2024-11-05 08:13,90.00,7.00,8.05,null,null
CAE,2024-11-05 08:28,90.00,6.00,6.90,null,null
CAE,2024-11-05 08:56,80.00,6.00,6.90,null,null
CAE,2024-11-05 09:39,100.00,9.00,10.35,null,null
CAE,2024-11-05 09:43,100.00,8.00,9.20,18.00,20.70
CAE,2024-11-05 09:51,110.00,15.00,17.25,19.00,21.85
CAE,2024-11-05 09:56,110.00,12.00,13.80,19.00,21.85
CAE,2024-11-05 10:56,110.00,8.00,9.20,null,null
CAE,2024-11-05 11:29,110.00,9.00,10.35,null,null
CAE,2024-11-05 11:42,120.00,8.00,9.20,null,null
CAE,2024-11-05 11:56,130.00,8.00,9.20,null,null
CAE,2024-11-05 12:08,130.00,6.00,6.90,null,null
CAE,2024-11-05 12:19,120.00,9.00,10.35,null,null
CAE,2024-11-05 12:45,110.00,10.00,11.50,16.00,18.40
CAE,2024-11-05 12:56,110.00,7.00,8.05,null,null
CAE,2024-11-05 13:54,100.00,8.00,9.20,null,null
CAE,2024-11-05 13:56,100.00,8.00,9.20,null,null
CAE,2024-11-05 14:56,100.00,8.00,9.20,null,null
CAE,2024-11-05 15:56,100.00,7.00,8.05,null,null
CAE,2024-11-05 16:56,100.00,6.00,6.90,null,null
CAE,2024-11-05 17:56,120.00,7.00,8.05,null,null
CAE,2024-11-05 18:56,110.00,6.00,6.90,null,null
CAE,2024-11-05 19:56,110.00,5.00,5.75,null,null
CAE,2024-11-05 20:56,90.00,3.00,3.45,null,null
CAE,2024-11-05 21:56,90.00,3.00,3.45,null,null
CAE,2024-11-05 22:56,100.00,5.00,5.75,null,null
CAE,2024-11-05 23:56,90.00,4.00,4.60,null,null
CAE,2024-11-06 00:56,90.00,3.00,3.45,null,null
CAE,2024-11-06 01:51,0.00,0.00,0.00,null,null
CAE,2024-11-06 01:56,0.00,0.00,0.00,null,null
CAE,2024-11-06 02:38,90.00,4.00,4.60,null,null
CAE,2024-11-06 02:53,100.00,4.00,4.60,null,null
CAE,2024-11-06 02:56,100.00,4.00,4.60,null,null
CAE,2024-11-06 03:56,120.00,3.00,3.45,null,null
CAE,2024-11-06 04:56,0.00,0.00,0.00,null,null
CAE,2024-11-06 05:56,0.00,0.00,0.00,null,null
CAE,2024-11-06 06:05,80.00,3.00,3.45,null,null
CAE,2024-11-06 06:06,90.00,3.00,3.45,null,null
CAE,2024-11-06 06:56,80.00,3.00,3.45,null,null
CAE,2024-11-06 06:59,70.00,3.00,3.45,null,null
CAE,2024-11-06 07:56,20.00,3.00,3.45,null,null
CAE,2024-11-06 07:59,0.00,0.00,0.00,null,null
CAE,2024-11-06 08:22,70.00,3.00,3.45,null,null
CAE,2024-11-06 08:56,null,3.00,3.45,null,null
CAE,2024-11-06 09:31,110.00,3.00,3.45,null,null
CAE,2024-11-06 09:56,0.00,0.00,0.00,null,null
CAE,2024-11-06 10:44,0.00,0.00,0.00,null,null
CAE,2024-11-06 10:56,0.00,0.00,0.00,null,null
CAE,2024-11-06 11:27,null,3.00,3.45,null,null
CAE,2024-11-06 11:56,null,6.00,6.90,null,null
CAE,2024-11-06 12:40,130.00,3.00,3.45,null,null
CAE,2024-11-06 12:56,70.00,3.00,3.45,null,null
CAE,2024-11-06 13:53,110.00,4.00,4.60,null,null
CAE,2024-11-06 13:56,80.00,6.00,6.90,null,null
CAE,2024-11-06 14:56,100.00,7.00,8.05,null,null
CAE,2024-11-06 15:56,100.00,6.00,6.90,null,null
CAE,2024-11-06 16:56,350.00,4.00,4.60,null,null
CAE,2024-11-06 17:50,340.00,4.00,4.60,null,null
CAE,2024-11-06 17:56,null,3.00,3.45,null,null
CAE,2024-11-06 18:56,360.00,5.00,5.75,null,null
CAE,2024-11-06 19:56,0.00,0.00,0.00,null,null
CAE,2024-11-06 20:56,10.00,3.00,3.45,null,null
CAE,2024-11-06 21:56,80.00,5.00,5.75,null,null
CAE,2024-11-06 22:18,90.00,5.00,5.75,null,null
CAE,2024-11-06 22:35,60.00,3.00,3.45,null,null
CAE,2024-11-06 22:56,0.00,0.00,0.00,null,null
CAE,2024-11-06 23:36,90.00,3.00,3.45,null,null
CAE,2024-11-06 23:56,130.00,3.00,3.45,null,null
CAE,2024-11-07 00:56,70.00,10.00,11.50,null,null
CAE,2024-11-07 01:48,110.00,7.00,8.05,null,null
CAE,2024-11-07 01:56,110.00,7.00,8.05,null,null
CAE,2024-11-07 02:56,110.00,8.00,9.20,null,null
CAE,2024-11-07 03:56,110.00,12.00,13.80,null,null
CAE,2024-11-07 04:56,110.00,13.00,14.95,20.00,23.00
CAE,2024-11-07 05:56,90.00,8.00,9.20,null,null
CAE,2024-11-07 06:31,100.00,6.00,6.90,null,null
CAE,2024-11-07 06:56,80.00,6.00,6.90,null,null
CAE,2024-11-07 07:28,60.00,3.00,3.45,null,null
CAE,2024-11-07 07:56,60.00,4.00,4.60,null,null
CAE,2024-11-07 08:56,60.00,6.00,6.90,null,null
CAE,2024-11-07 09:15,60.00,5.00,5.75,null,null
CAE,2024-11-07 09:36,40.00,6.00,6.90,null,null
CAE,2024-11-07 09:56,40.00,4.00,4.60,null,null
CAE,2024-11-07 10:35,60.00,4.00,4.60,null,null
CAE,2024-11-07 10:56,40.00,4.00,4.60,null,null
CAE,2024-11-07 11:33,40.00,4.00,4.60,null,null
CAE,2024-11-07 11:56,10.00,4.00,4.60,null,null
CAE,2024-11-07 12:23,50.00,3.00,3.45,null,null
CAE,2024-11-07 12:44,70.00,4.00,4.60,null,null
CAE,2024-11-07 12:56,90.00,4.00,4.60,null,null
CAE,2024-11-07 13:42,50.00,4.00,4.60,null,null
CAE,2024-11-07 13:56,50.00,3.00,3.45,null,null
CAE,2024-11-07 14:02,60.00,3.00,3.45,null,null
CAE,2024-11-07 14:33,60.00,4.00,4.60,null,null
CAE,2024-11-07 14:56,70.00,4.00,4.60,null,null
CAE,2024-11-07 15:56,50.00,4.00,4.60,null,null
CAE,2024-11-07 16:56,90.00,3.00,3.45,null,null
CAE,2024-11-07 17:56,0.00,0.00,0.00,null,null
CAE,2024-11-07 18:56,0.00,0.00,0.00,null,null
CAE,2024-11-07 19:56,0.00,0.00,0.00,null,null
CAE,2024-11-07 20:56,80.00,4.00,4.60,null,null
CAE,2024-11-07 21:56,0.00,0.00,0.00,null,null
CAE,2024-11-07 22:56,0.00,0.00,0.00,null,null
CAE,2024-11-07 23:56,110.00,3.00,3.45,null,null
CAE,2024-11-08 00:18,0.00,0.00,0.00,null,null
CAE,2024-11-08 00:56,70.00,3.00,3.45,null,null
CAE,2024-11-08 01:05,70.00,4.00,4.60,null,null
CAE,2024-11-08 01:17,70.00,3.00,3.45,null,null
CAE,2024-11-08 01:56,160.00,3.00,3.45,null,null
CAE,2024-11-08 02:26,170.00,3.00,3.45,null,null
CAE,2024-11-08 02:56,170.00,4.00,4.60,null,null
CAE,2024-11-08 03:35,220.00,3.00,3.45,null,null
CAE,2024-11-08 03:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 04:56,220.00,3.00,3.45,null,null
CAE,2024-11-08 05:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 06:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 07:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 08:29,0.00,0.00,0.00,null,null
CAE,2024-11-08 08:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 09:14,320.00,4.00,4.60,null,null
CAE,2024-11-08 09:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 10:40,0.00,0.00,0.00,null,null
CAE,2024-11-08 10:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 11:26,0.00,0.00,0.00,null,null
CAE,2024-11-08 11:44,0.00,0.00,0.00,null,null
CAE,2024-11-08 11:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 12:56,10.00,6.00,6.90,null,null
CAE,2024-11-08 13:09,null,3.00,3.45,null,null
CAE,2024-11-08 13:56,310.00,6.00,6.90,null,null
CAE,2024-11-08 14:27,310.00,7.00,8.05,null,null
CAE,2024-11-08 14:56,300.00,5.00,5.75,null,null
CAE,2024-11-08 15:56,320.00,4.00,4.60,null,null
CAE,2024-11-08 16:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 17:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 18:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 19:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 20:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 21:56,270.00,4.00,4.60,null,null
CAE,2024-11-08 22:29,220.00,3.00,3.45,null,null
CAE,2024-11-08 22:56,0.00,0.00,0.00,null,null
CAE,2024-11-08 23:56,0.00,0.00,0.00,null,null
CAE,2024-11-09 00:19,230.00,3.00,3.45,null,null
CAE,2024-11-09 00:25,0.00,0.00,0.00,null,null
CAE,2024-11-09 00:56,0.00,0.00,0.00,null,null
CAE,2024-11-09 01:56,280.00,3.00,3.45,null,null
CAE,2024-11-09 02:54,0.00,0.00,0.00,null,null
CAE,2024-11-09 02:56,0.00,0.00,0.00,null,null
CAE,2024-11-09 03:56,0.00,0.00,0.00,null,null
CAE,2024-11-09 04:56,40.00,5.00,5.75,null,null
CAE,2024-11-09 05:56,70.00,7.00,8.05,null,null
CAE,2024-11-09 06:56,60.00,6.00,6.90,null,null
CAE,2024-11-09 07:56,50.00,4.00,4.60,null,null
CAE,2024-11-09 08:56,60.00,11.00,12.65,null,null
CAE,2024-11-09 09:56,40.00,11.00,12.65,19.00,21.85
CAE,2024-11-09 10:56,40.00,9.00,10.35,null,null
CAE,2024-11-09 11:56,50.00,9.00,10.35,null,null
CAE,2024-11-09 12:56,40.00,7.00,8.05,null,null
CAE,2024-11-09 13:56,50.00,9.00,10.35,null,null
CAE,2024-11-09 14:56,60.00,8.00,9.20,null,null
CAE,2024-11-09 15:56,60.00,10.00,11.50,null,null
CAE,2024-11-09 16:56,60.00,10.00,11.50,null,null
CAE,2024-11-09 17:56,70.00,8.00,9.20,null,null
CAE,2024-11-09 18:56,70.00,6.00,6.90,null,null
CAE,2024-11-09 19:56,60.00,8.00,9.20,null,null
CAE,2024-11-09 20:56,70.00,10.00,11.50,null,null
CAE,2024-11-09 21:56,80.00,6.00,6.90,null,null
CAE,2024-11-09 22:56,null,6.00,6.90,null,null
CAE,2024-11-09 23:56,70.00,8.00,9.20,null,null
CAE,2024-11-10 00:56,70.00,8.00,9.20,null,null
CAE,2024-11-10 01:56,70.00,6.00,6.90,null,null
CAE,2024-11-10 02:56,60.00,6.00,6.90,null,null
CAE,2024-11-10 03:56,60.00,6.00,6.90,null,null
CAE,2024-11-10 04:56,40.00,6.00,6.90,null,null
CAE,2024-11-10 05:56,50.00,7.00,8.05,null,null
CAE,2024-11-10 06:04,50.00,6.00,6.90,null,null
CAE,2024-11-10 06:56,20.00,5.00,5.75,null,null
CAE,2024-11-10 07:56,70.00,7.00,8.05,null,null
CAE,2024-11-10 08:56,60.00,5.00,5.75,null,null
CAE,2024-11-10 09:56,70.00,6.00,6.90,null,null
CAE,2024-11-10 10:56,70.00,6.00,6.90,null,null
CAE,2024-11-10 11:56,40.00,4.00,4.60,null,null
CAE,2024-11-10 12:56,70.00,4.00,4.60,null,null
CAE,2024-11-10 13:56,70.00,4.00,4.60,null,null
CAE,2024-11-10 14:56,90.00,4.00,4.60,null,null
CAE,2024-11-10 15:56,60.00,5.00,5.75,null,null
CAE,2024-11-10 16:56,0.00,0.00,0.00,null,null
CAE,2024-11-10 17:27,0.00,0.00,0.00,null,null
CAE,2024-11-10 17:56,20.00,4.00,4.60,null,null
CAE,2024-11-10 18:56,0.00,0.00,0.00,null,null
CAE,2024-11-10 19:56,0.00,0.00,0.00,null,null
CAE,2024-11-10 20:56,80.00,6.00,6.90,null,null
CAE,2024-11-10 21:56,310.00,5.00,5.75,null,null
CAE,2024-11-10 22:56,330.00,3.00,3.45,null,null
CAE,2024-11-10 23:56,300.00,4.00,4.60,null,null
CAE,2024-11-11 00:56,0.00,0.00,0.00,null,null
CAE,2024-11-11 01:56,0.00,0.00,0.00,null,null
CAE,2024-11-11 02:23,340.00,4.00,4.60,null,null
CAE,2024-11-11 02:42,320.00,3.00,3.45,null,null
CAE,2024-11-11 02:56,0.00,0.00,0.00,null,null
CAE,2024-11-11 03:56,0.00,0.00,0.00,null,null
CAE,2024-11-11 04:56,0.00,0.00,0.00,null,null
CAE,2024-11-11 05:56,160.00,3.00,3.45,null,null
CAE,2024-11-11 06:08,0.00,0.00,0.00,null,null
CAE,2024-11-11 06:33,0.00,0.00,0.00,null,null
CAE,2024-11-11 06:56,40.00,3.00,3.45,null,null
CAE,2024-11-11 07:13,320.00,3.00,3.45,null,null
CAE,2024-11-11 07:56,0.00,0.00,0.00,null,null
CAE,2024-11-11 08:52,330.00,3.00,3.45,null,null
CAE,2024-11-11 08:56,0.00,0.00,0.00,null,null
CAE,2024-11-11 09:56,280.00,3.00,3.45,null,null
CAE,2024-11-11 10:56,240.00,5.00,5.75,null,null
CAE,2024-11-11 11:29,260.00,6.00,6.90,null,null
CAE,2024-11-11 11:56,250.00,8.00,9.20,null,null
CAE,2024-11-11 12:08,270.00,8.00,9.20,null,null
CAE,2024-11-11 12:56,200.00,7.00,8.05,null,null
CAE,2024-11-11 13:25,250.00,5.00,5.75,null,null
CAE,2024-11-11 13:56,260.00,6.00,6.90,null,null
CAE,2024-11-11 14:36,260.00,7.00,8.05,null,null
CAE,2024-11-11 14:56,270.00,7.00,8.05,null,null
CAE,2024-11-11 15:56,240.00,7.00,8.05,null,null
CAE,2024-11-11 16:56,210.00,6.00,6.90,null,null
CAE,2024-11-11 17:56,240.00,5.00,5.75,null,null
CAE,2024-11-11 18:56,250.00,4.00,4.60,null,null
CAE,2024-11-11 19:56,0.00,0.00,0.00,null,null
CAE,2024-11-11 20:56,240.00,3.00,3.45,null,null
CAE,2024-11-11 21:56,0.00,0.00,0.00,null,null
CAE,2024-11-11 22:56,0.00,0.00,0.00,null,null
CAE,2024-11-11 23:56,0.00,0.00,0.00,null,null
CAE,2024-11-12 00:16,250.00,4.00,4.60,null,null
CAE,2024-11-12 00:26,0.00,0.00,0.00,null,null
CAE,2024-11-12 00:56,0.00,0.00,0.00,null,null
CAE,2024-11-12 01:29,260.00,3.00,3.45,null,null
CAE,2024-11-12 01:50,280.00,3.00,3.45,null,null
CAE,2024-11-12 01:53,270.00,3.00,3.45,null,null
CAE,2024-11-12 01:56,270.00,3.00,3.45,null,null
CAE,2024-11-12 02:44,310.00,3.00,3.45,null,null
CAE,2024-11-12 02:56,290.00,3.00,3.45,null,null
CAE,2024-11-12 03:56,350.00,3.00,3.45,null,null
CAE,2024-11-12 04:43,360.00,3.00,3.45,null,null
CAE,2024-11-12 04:56,0.00,0.00,0.00,null,null
CAE,2024-11-12 05:56,0.00,0.00,0.00,null,null
CAE,2024-11-12 06:23,350.00,3.00,3.45,null,null
CAE,2024-11-12 06:56,0.00,0.00,0.00,null,null
CAE,2024-11-12 06:57,0.00,0.00,0.00,null,null
CAE,2024-11-12 07:56,50.00,3.00,3.45,null,null
CAE,2024-11-12 08:21,0.00,0.00,0.00,null,null
CAE,2024-11-12 08:56,null,4.00,4.60,null,null
CAE,2024-11-12 09:56,60.00,10.00,11.50,null,null
CAE,2024-11-12 10:56,30.00,6.00,6.90,null,null
CAE,2024-11-12 11:56,50.00,7.00,8.05,null,null
CAE,2024-11-12 12:56,40.00,6.00,6.90,null,null
CAE,2024-11-12 13:56,50.00,3.00,3.45,null,null
CAE,2024-11-12 14:56,20.00,7.00,8.05,null,null
CAE,2024-11-12 15:56,10.00,5.00,5.75,null,null
CAE,2024-11-12 16:56,360.00,3.00,3.45,null,null
CAE,2024-11-12 17:56,0.00,0.00,0.00,null,null
CAE,2024-11-12 18:56,50.00,3.00,3.45,null,null
CAE,2024-11-12 19:56,50.00,6.00,6.90,null,null
CAE,2024-11-12 20:56,50.00,7.00,8.05,null,null
CAE,2024-11-12 21:56,0.00,0.00,0.00,null,null
CAE,2024-11-12 22:56,0.00,0.00,0.00,null,null
CAE,2024-11-12 23:56,0.00,0.00,0.00,null,null
CAE,2024-11-13 00:56,60.00,8.00,9.20,18.00,20.70
CAE,2024-11-13 01:56,60.00,9.00,10.35,null,null
CAE,2024-11-13 02:56,60.00,7.00,8.05,null,null
CAE,2024-11-13 03:56,70.00,9.00,10.35,null,null
CAE,2024-11-13 04:56,70.00,8.00,9.20,null,null
CAE,2024-11-13 05:56,50.00,6.00,6.90,null,null
CAE,2024-11-13 06:56,60.00,7.00,8.05,16.00,18.40
CAE,2024-11-13 07:56,60.00,8.00,9.20,null,null
CAE,2024-11-13 08:56,60.00,12.00,13.80,17.00,19.55
CAE,2024-11-13 09:56,80.00,11.00,12.65,null,null
CAE,2024-11-13 10:56,90.00,11.00,12.65,null,null
CAE,2024-11-13 11:56,40.00,8.00,9.20,null,null
CAE,2024-11-13 12:56,70.00,10.00,11.50,null,null
CAE,2024-11-13 13:56,70.00,8.00,9.20,null,null
CAE,2024-11-13 14:56,60.00,11.00,12.65,16.00,18.40
CAE,2024-11-13 15:56,60.00,7.00,8.05,null,null
CAE,2024-11-13 16:56,80.00,8.00,9.20,null,null
CAE,2024-11-13 17:56,60.00,6.00,6.90,null,null
CAE,2024-11-13 18:56,50.00,4.00,4.60,null,null
CAE,2024-11-13 19:56,40.00,6.00,6.90,null,null
CAE,2024-11-13 20:56,60.00,7.00,8.05,null,null
CAE,2024-11-13 21:56,70.00,9.00,10.35,null,null
CAE,2024-11-13 22:56,70.00,7.00,8.05,null,null
CAE,2024-11-13 23:56,60.00,8.00,9.20,null,null
CAE,2024-11-14 00:56,80.00,9.00,10.35,null,null
CAE,2024-11-14 01:56,70.00,8.00,9.20,null,null
CAE,2024-11-14 02:56,70.00,10.00,11.50,null,null
CAE,2024-11-14 03:56,50.00,5.00,5.75,null,null
CAE,2024-11-14 04:56,70.00,7.00,8.05,null,null
CAE,2024-11-14 05:56,50.00,4.00,4.60,null,null
CAE,2024-11-14 06:56,350.00,4.00,4.60,null,null
CAE,2024-11-14 07:56,80.00,8.00,9.20,null,null
CAE,2024-11-14 08:56,90.00,11.00,12.65,19.00,21.85
CAE,2024-11-14 09:07,100.00,11.00,12.65,null,null
CAE,2024-11-14 09:56,90.00,12.00,13.80,null,null
CAE,2024-11-14 10:56,20.00,4.00,4.60,null,null
CAE,2024-11-14 11:24,60.00,6.00,6.90,null,null
CAE,2024-11-14 11:33,350.00,4.00,4.60,null,null
CAE,2024-11-14 11:52,null,3.00,3.45,null,null
CAE,2024-11-14 11:56,null,3.00,3.45,null,null
CAE,2024-11-14 12:00,60.00,4.00,4.60,null,null
CAE,2024-11-14 12:42,70.00,4.00,4.60,null,null
CAE,2024-11-14 12:56,70.00,4.00,4.60,null,null
CAE,2024-11-14 13:03,90.00,6.00,6.90,null,null
CAE,2024-11-14 13:39,110.00,5.00,5.75,null,null
CAE,2024-11-14 13:48,90.00,4.00,4.60,null,null
CAE,2024-11-14 13:56,150.00,4.00,4.60,null,null
CAE,2024-11-14 14:35,null,4.00,4.60,null,null
CAE,2024-11-14 14:56,330.00,6.00,6.90,null,null
CAE,2024-11-14 15:25,340.00,5.00,5.75,null,null
CAE,2024-11-14 15:56,340.00,5.00,5.75,null,null
CAE,2024-11-14 16:22,340.00,3.00,3.45,null,null
CAE,2024-11-14 16:56,330.00,3.00,3.45,null,null
CAE,2024-11-14 17:56,null,4.00,4.60,null,null
CAE,2024-11-14 18:56,null,6.00,6.90,null,null
CAE,2024-11-14 19:56,320.00,6.00,6.90,null,null
CAE,2024-11-14 20:56,340.00,5.00,5.75,null,null
CAE,2024-11-14 21:43,320.00,4.00,4.60,null,null
CAE,2024-11-14 21:56,330.00,6.00,6.90,null,null
CAE,2024-11-14 22:56,null,6.00,6.90,null,null
CAE,2024-11-14 23:53,320.00,9.00,10.35,null,null
CAE,2024-11-14 23:56,320.00,7.00,8.05,null,null
CAE,2024-11-15 00:35,340.00,5.00,5.75,null,null
CAE,2024-11-15 00:56,340.00,8.00,9.20,null,null
CAE,2024-11-15 01:56,320.00,6.00,6.90,null,null
CAE,2024-11-15 02:56,320.00,6.00,6.90,null,null
CAE,2024-11-15 03:56,330.00,5.00,5.75,null,null
CAE,2024-11-15 04:56,330.00,6.00,6.90,null,null
CAE,2024-11-15 05:56,330.00,5.00,5.75,null,null
CAE,2024-11-15 06:56,350.00,3.00,3.45,null,null
CAE,2024-11-15 07:56,340.00,4.00,4.60,null,null
CAE,2024-11-15 08:40,360.00,3.00,3.45,null,null
CAE,2024-11-15 08:56,0.00,0.00,0.00,null,null
CAE,2024-11-15 09:04,null,3.00,3.45,null,null
CAE,2024-11-15 09:41,320.00,5.00,5.75,null,null
CAE,2024-11-15 09:56,10.00,4.00,4.60,null,null
CAE,2024-11-15 10:56,330.00,7.00,8.05,null,null
CAE,2024-11-15 11:56,340.00,8.00,9.20,null,null
CAE,2024-11-15 12:56,340.00,10.00,11.50,16.00,18.40
CAE,2024-11-15 13:56,350.00,8.00,9.20,null,null
CAE,2024-11-15 14:56,360.00,8.00,9.20,null,null
CAE,2024-11-15 15:56,360.00,5.00,5.75,null,null
CAE,2024-11-15 16:56,330.00,3.00,3.45,null,null
CAE,2024-11-15 17:56,330.00,3.00,3.45,null,null
CAE,2024-11-15 18:56,320.00,3.00,3.45,null,null
CAE,2024-11-15 19:56,0.00,0.00,0.00,null,null
CAE,2024-11-15 20:56,0.00,0.00,0.00,null,null
CAE,2024-11-15 21:56,350.00,4.00,4.60,null,null
CAE,2024-11-15 22:56,0.00,0.00,0.00,null,null
CAE,2024-11-15 23:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 00:56,250.00,3.00,3.45,null,null
CAE,2024-11-16 01:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 02:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 03:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 04:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 05:56,260.00,3.00,3.45,null,null
CAE,2024-11-16 06:56,270.00,4.00,4.60,null,null
CAE,2024-11-16 07:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 08:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 09:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 10:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 11:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 12:56,null,3.00,3.45,null,null
CAE,2024-11-16 13:56,null,6.00,6.90,null,null
CAE,2024-11-16 14:56,260.00,8.00,9.20,null,null
CAE,2024-11-16 15:56,350.00,5.00,5.75,null,null
CAE,2024-11-16 16:56,330.00,3.00,3.45,null,null
CAE,2024-11-16 17:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 18:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 19:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 20:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 21:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 22:56,0.00,0.00,0.00,null,null
CAE,2024-11-16 23:56,250.00,3.00,3.45,null,null
CAE,2024-11-17 00:56,270.00,3.00,3.45,null,null
CAE,2024-11-17 01:56,0.00,0.00,0.00,null,null
CAE,2024-11-17 02:56,270.00,3.00,3.45,null,null
CAE,2024-11-17 03:56,0.00,0.00,0.00,null,null
CAE,2024-11-17 04:56,0.00,0.00,0.00,null,null
CAE,2024-11-17 05:56,0.00,0.00,0.00,null,null
CAE,2024-11-17 06:56,260.00,3.00,3.45,null,null
CAE,2024-11-17 07:56,0.00,0.00,0.00,null,null
CAE,2024-11-17 08:56,0.00,0.00,0.00,null,null
CAE,2024-11-17 09:56,0.00,0.00,0.00,null,null
CAE,2024-11-17 10:56,220.00,4.00,4.60,null,null
CAE,2024-11-17 11:56,0.00,0.00,0.00,null,null
CAE,2024-11-17 12:56,null,3.00,3.45,null,null
CAE,2024-11-17 13:56,null,3.00,3.45,null,null
CAE,2024-11-17 14:56,200.00,4.00,4.60,null,null
CAE,2024-11-17 15:56,220.00,5.00,5.75,null,null
CAE,2024-11-17 16:56,0.00,0.00,0.00,null,null
CAE,2024-11-17 17:56,0.00,0.00,0.00,null,null
CAE,2024-11-17 18:56,0.00,0.00,0.00,null,null
CAE,2024-11-17 19:56,230.00,3.00,3.45,null,null
CAE,2024-11-17 20:56,190.00,4.00,4.60,null,null
CAE,2024-11-17 21:56,260.00,3.00,3.45,null,null
CAE,2024-11-17 22:56,0.00,0.00,0.00,null,null
CAE,2024-11-17 23:56,200.00,3.00,3.45,null,null
CAE,2024-11-18 00:56,0.00,0.00,0.00,null,null
CAE,2024-11-18 01:56,0.00,0.00,0.00,null,null
CAE,2024-11-18 02:56,0.00,0.00,0.00,null,null
CAE,2024-11-18 03:56,270.00,3.00,3.45,null,null
CAE,2024-11-18 04:56,0.00,0.00,0.00,null,null
CAE,2024-11-18 05:56,0.00,0.00,0.00,null,null
CAE,2024-11-18 06:56,240.00,4.00,4.60,null,null
CAE,2024-11-18 07:56,0.00,0.00,0.00,null,null
CAE,2024-11-18 08:56,0.00,0.00,0.00,null,null
CAE,2024-11-18 09:56,220.00,3.00,3.45,null,null
CAE,2024-11-18 10:56,250.00,4.00,4.60,null,null
CAE,2024-11-18 11:56,null,5.00,5.75,null,null
CAE,2024-11-18 12:56,280.00,4.00,4.60,null,null
CAE,2024-11-18 13:56,290.00,8.00,9.20,null,null
