station,valid,drct,sknt,sped,gust,gust_mph
CHS,2024-06-20 18:56,90.00,13.00,14.95,21.00,24.15
CHS,2024-06-20 19:56,80.00,14.00,16.10,17.00,19.55
CHS,2024-06-20 20:56,70.00,8.00,9.20,null,null
CHS,2024-06-20 21:56,60.00,6.00,6.90,null,null
CHS,2024-06-20 22:56,50.00,7.00,8.05,null,null
CHS,2024-06-20 23:56,70.00,7.00,8.05,null,null
CHS,2024-06-21 00:56,60.00,5.00,5.75,null,null
CHS,2024-06-21 01:56,50.00,6.00,6.90,null,null
CHS,2024-06-21 02:56,50.00,6.00,6.90,null,null
CHS,2024-06-21 03:56,40.00,7.00,8.05,null,null
CHS,2024-06-21 04:56,30.00,6.00,6.90,null,null
CHS,2024-06-21 05:56,20.00,6.00,6.90,null,null
CHS,2024-06-21 06:56,20.00,7.00,8.05,null,null
CHS,2024-06-21 07:56,30.00,8.00,9.20,null,null
CHS,2024-06-21 08:56,40.00,10.00,11.50,null,null
CHS,2024-06-21 09:56,40.00,10.00,11.50,null,null
CHS,2024-06-21 10:56,40.00,13.00,14.95,null,null
CHS,2024-06-21 11:56,30.00,10.00,11.50,null,null
CHS,2024-06-21 12:56,40.00,11.00,12.65,16.00,18.40
CHS,2024-06-21 13:33,30.00,12.00,13.80,20.00,23.00
CHS,2024-06-21 13:56,90.00,12.00,13.80,20.00,23.00
CHS,2024-06-21 14:02,90.00,16.00,18.40,23.00,26.45
CHS,2024-06-21 14:56,70.00,12.00,13.80,18.00,20.70
CHS,2024-06-21 15:29,110.00,18.00,20.70,26.00,29.90
CHS,2024-06-21 15:56,90.00,9.00,10.35,null,null
CHS,2024-06-21 16:56,90.00,10.00,11.50,null,null
CHS,2024-06-21 17:56,100.00,9.00,10.35,null,null
CHS,2024-06-21 18:56,90.00,7.00,8.05,null,null
CHS,2024-06-21 19:56,80.00,4.00,4.60,null,null
CHS,2024-06-21 20:56,40.00,4.00,4.60,null,null
CHS,2024-06-21 21:32,110.00,8.00,9.20,null,null
CHS,2024-06-21 21:36,140.00,8.00,9.20,null,null
CHS,2024-06-21 21:56,null,6.00,6.90,null,null
CHS,2024-06-21 22:28,100.00,4.00,4.60,null,null
CHS,2024-06-21 22:56,0.00,0.00,0.00,null,null
CHS,2024-06-21 23:56,40.00,4.00,4.60,null,null
CHS,2024-06-22 00:56,10.00,3.00,3.45,null,null
CHS,2024-06-22 01:56,40.00,4.00,4.60,null,null
CHS,2024-06-22 02:56,80.00,4.00,4.60,null,null
CHS,2024-06-22 03:56,50.00,3.00,3.45,null,null
CHS,2024-06-22 04:56,100.00,5.00,5.75,null,null
CHS,2024-06-22 05:56,120.00,4.00,4.60,null,null
CHS,2024-06-22 06:56,90.00,5.00,5.75,null,null
CHS,2024-06-22 07:56,100.00,6.00,6.90,null,null
CHS,2024-06-22 08:20,100.00,6.00,6.90,null,null
CHS,2024-06-22 08:56,130.00,10.00,11.50,null,null
CHS,2024-06-22 09:56,120.00,14.00,16.10,null,null
CHS,2024-06-22 10:56,130.00,16.00,18.40,25.00,28.75
CHS,2024-06-22 11:56,170.00,13.00,14.95,24.00,27.60
CHS,2024-06-22 12:04,210.00,9.00,10.35,24.00,27.60
CHS,2024-06-22 12:33,120.00,12.00,13.80,null,null
CHS,2024-06-22 12:56,120.00,16.00,18.40,25.00,28.75
CHS,2024-06-22 13:56,110.00,10.00,11.50,null,null
CHS,2024-06-22 14:21,140.00,12.00,13.80,null,null
CHS,2024-06-22 14:56,120.00,13.00,14.95,19.00,21.85
CHS,2024-06-22 15:56,110.00,12.00,13.80,null,null
CHS,2024-06-22 16:56,120.00,13.00,14.95,null,null
CHS,2024-06-22 17:56,160.00,16.00,18.40,19.00,21.85
CHS,2024-06-22 18:56,160.00,10.00,11.50,null,null
CHS,2024-06-22 19:56,150.00,8.00,9.20,null,null
CHS,2024-06-22 20:56,160.00,8.00,9.20,null,null
CHS,2024-06-22 21:56,160.00,5.00,5.75,null,null
CHS,2024-06-22 22:42,180.00,9.00,10.35,null,null
CHS,2024-06-22 22:56,170.00,7.00,8.05,null,null
CHS,2024-06-22 23:56,160.00,6.00,6.90,null,null
CHS,2024-06-23 00:56,160.00,8.00,9.20,null,null
CHS,2024-06-23 01:56,160.00,7.00,8.05,null,null
CHS,2024-06-23 02:56,140.00,6.00,6.90,null,null
CHS,2024-06-23 03:36,140.00,7.00,8.05,null,null
CHS,2024-06-23 03:52,150.00,6.00,6.90,null,null
CHS,2024-06-23 03:56,140.00,7.00,8.05,null,null
CHS,2024-06-23 04:33,170.00,8.00,9.20,null,null
CHS,2024-06-23 04:49,180.00,9.00,10.35,null,null
CHS,2024-06-23 04:56,180.00,7.00,8.05,null,null
CHS,2024-06-23 05:56,160.00,6.00,6.90,null,null
CHS,2024-06-23 06:56,170.00,5.00,5.75,null,null
CHS,2024-06-23 07:56,120.00,6.00,6.90,null,null
CHS,2024-06-23 08:56,130.00,6.00,6.90,null,null
CHS,2024-06-23 09:56,130.00,9.00,10.35,null,null
CHS,2024-06-23 10:56,110.00,9.00,10.35,null,null
CHS,2024-06-23 11:03,140.00,7.00,8.05,null,null
CHS,2024-06-23 11:31,100.00,7.00,8.05,null,null
CHS,2024-06-23 11:56,120.00,5.00,5.75,null,null
CHS,2024-06-23 12:56,null,5.00,5.75,null,null
CHS,2024-06-23 13:56,180.00,13.00,14.95,null,null
CHS,2024-06-23 14:56,160.00,5.00,5.75,null,null
CHS,2024-06-23 15:56,170.00,8.00,9.20,null,null
CHS,2024-06-23 16:56,240.00,5.00,5.75,null,null
CHS,2024-06-23 17:56,190.00,8.00,9.20,null,null
CHS,2024-06-23 18:56,180.00,11.00,12.65,null,null
CHS,2024-06-23 19:56,200.00,9.00,10.35,null,null
CHS,2024-06-23 20:56,200.00,8.00,9.20,null,null
CHS,2024-06-23 21:56,190.00,10.00,11.50,null,null
CHS,2024-06-23 22:56,190.00,8.00,9.20,null,null
CHS,2024-06-23 23:56,200.00,9.00,10.35,null,null
CHS,2024-06-24 00:56,190.00,11.00,12.65,null,null
CHS,2024-06-24 01:56,200.00,10.00,11.50,null,null
CHS,2024-06-24 02:56,200.00,10.00,11.50,null,null
CHS,2024-06-24 03:56,200.00,9.00,10.35,null,null
CHS,2024-06-24 04:56,210.00,7.00,8.05,null,null
CHS,2024-06-24 05:56,230.00,9.00,10.35,null,null
CHS,2024-06-24 06:56,240.00,8.00,9.20,null,null
CHS,2024-06-24 07:56,240.00,9.00,10.35,null,null
CHS,2024-06-24 08:56,230.00,10.00,11.50,null,null
CHS,2024-06-24 09:56,230.00,7.00,8.05,null,null
CHS,2024-06-24 10:56,240.00,9.00,10.35,null,null
CHS,2024-06-24 11:56,240.00,7.00,8.05,null,null
CHS,2024-06-24 12:56,230.00,13.00,14.95,null,null
CHS,2024-06-24 13:56,210.00,8.00,9.20,null,null
CHS,2024-06-24 14:56,230.00,10.00,11.50,18.00,20.70
CHS,2024-06-24 15:56,230.00,16.00,18.40,22.00,25.30
CHS,2024-06-24 16:56,230.00,11.00,12.65,null,null
CHS,2024-06-24 17:56,210.00,12.00,13.80,null,null
CHS,2024-06-24 18:56,220.00,10.00,11.50,null,null
CHS,2024-06-24 19:56,180.00,12.00,13.80,null,null
CHS,2024-06-24 20:56,190.00,13.00,14.95,null,null
CHS,2024-06-24 21:56,200.00,11.00,12.65,null,null
CHS,2024-06-24 22:56,200.00,10.00,11.50,null,null
CHS,2024-06-24 23:42,190.00,15.00,17.25,26.00,29.90
CHS,2024-06-24 23:56,190.00,12.00,13.80,null,null
CHS,2024-06-25 00:56,null,5.00,5.75,null,null
CHS,2024-06-25 01:29,200.00,9.00,10.35,null,null
CHS,2024-06-25 01:56,180.00,8.00,9.20,null,null
CHS,2024-06-25 02:56,50.00,3.00,3.45,null,null
CHS,2024-06-25 03:56,190.00,5.00,5.75,null,null
CHS,2024-06-25 04:56,220.00,4.00,4.60,null,null
CHS,2024-06-25 05:56,200.00,5.00,5.75,null,null
CHS,2024-06-25 06:56,0.00,0.00,0.00,null,null
CHS,2024-06-25 07:56,0.00,0.00,0.00,null,null
CHS,2024-06-25 08:56,0.00,0.00,0.00,null,null
CHS,2024-06-25 09:56,null,3.00,3.45,null,null
CHS,2024-06-25 10:56,120.00,6.00,6.90,null,null
CHS,2024-06-25 11:56,170.00,7.00,8.05,null,null
CHS,2024-06-25 12:56,180.00,10.00,11.50,null,null
CHS,2024-06-25 13:56,200.00,8.00,9.20,null,null
CHS,2024-06-25 14:56,190.00,8.00,9.20,null,null
CHS,2024-06-25 15:56,180.00,12.00,13.80,null,null
CHS,2024-06-25 16:56,190.00,12.00,13.80,null,null
CHS,2024-06-25 17:56,200.00,6.00,6.90,null,null
CHS,2024-06-25 18:56,340.00,9.00,10.35,null,null
CHS,2024-06-25 19:56,150.00,9.00,10.35,null,null
CHS,2024-06-25 20:56,180.00,10.00,11.50,null,null
CHS,2024-06-25 21:56,170.00,16.00,18.40,null,null
CHS,2024-06-25 22:56,190.00,10.00,11.50,null,null
CHS,2024-06-25 23:56,170.00,7.00,8.05,null,null
CHS,2024-06-26 00:05,170.00,7.00,8.05,null,null
CHS,2024-06-26 00:48,190.00,5.00,5.75,null,null
CHS,2024-06-26 00:56,180.00,6.00,6.90,null,null
CHS,2024-06-26 01:56,230.00,5.00,5.75,null,null
CHS,2024-06-26 02:56,200.00,4.00,4.60,null,null
CHS,2024-06-26 03:56,110.00,5.00,5.75,null,null
CHS,2024-06-26 04:56,130.00,5.00,5.75,null,null
CHS,2024-06-26 05:56,130.00,5.00,5.75,null,null
CHS,2024-06-26 06:56,150.00,4.00,4.60,null,null
CHS,2024-06-26 07:56,150.00,7.00,8.05,null,null
CHS,2024-06-26 08:56,190.00,7.00,8.05,null,null
CHS,2024-06-26 09:56,170.00,8.00,9.20,null,null
CHS,2024-06-26 10:56,190.00,6.00,6.90,null,null
CHS,2024-06-26 11:56,190.00,7.00,8.05,null,null
CHS,2024-06-26 12:56,180.00,10.00,11.50,null,null
CHS,2024-06-26 13:56,150.00,12.00,13.80,18.00,20.70
CHS,2024-06-26 14:56,190.00,12.00,13.80,null,null
CHS,2024-06-26 15:56,170.00,12.00,13.80,null,null
CHS,2024-06-26 16:56,210.00,13.00,14.95,21.00,24.15
CHS,2024-06-26 17:56,180.00,15.00,17.25,null,null
CHS,2024-06-26 18:56,200.00,11.00,12.65,null,null
CHS,2024-06-26 19:56,180.00,14.00,16.10,null,null
CHS,2024-06-26 20:56,190.00,10.00,11.50,null,null
CHS,2024-06-26 21:56,180.00,7.00,8.05,null,null
CHS,2024-06-26 22:56,180.00,5.00,5.75,null,null
CHS,2024-06-26 23:56,190.00,10.00,11.50,null,null
CHS,2024-06-27 00:56,200.00,8.00,9.20,null,null
CHS,2024-06-27 01:56,200.00,7.00,8.05,null,null
CHS,2024-06-27 02:56,190.00,7.00,8.05,null,null
CHS,2024-06-27 03:56,200.00,9.00,10.35,null,null
CHS,2024-06-27 04:56,200.00,6.00,6.90,null,null
CHS,2024-06-27 05:56,210.00,8.00,9.20,null,null
CHS,2024-06-27 06:56,200.00,11.00,12.65,null,null
CHS,2024-06-27 07:56,230.00,11.00,12.65,null,null
CHS,2024-06-27 08:56,240.00,6.00,6.90,null,null
CHS,2024-06-27 09:56,240.00,7.00,8.05,null,null
CHS,2024-06-27 10:56,260.00,7.00,8.05,null,null
CHS,2024-06-27 11:56,250.00,7.00,8.05,null,null
CHS,2024-06-27 12:56,210.00,9.00,10.35,null,null
CHS,2024-06-27 13:56,250.00,5.00,5.75,null,null
CHS,2024-06-27 14:56,0.00,0.00,0.00,null,null
CHS,2024-06-27 15:56,210.00,8.00,9.20,null,null
CHS,2024-06-27 16:26,210.00,12.00,13.80,null,null
CHS,2024-06-27 16:56,240.00,13.00,14.95,25.00,28.75
CHS,2024-06-27 17:41,150.00,8.00,9.20,null,null
CHS,2024-06-27 17:56,60.00,8.00,9.20,null,null
CHS,2024-06-27 18:56,290.00,11.00,12.65,null,null
CHS,2024-06-27 19:07,290.00,7.00,8.05,null,null
CHS,2024-06-27 19:41,290.00,4.00,4.60,null,null
CHS,2024-06-27 19:56,0.00,0.00,0.00,null,null
CHS,2024-06-27 20:56,30.00,5.00,5.75,null,null
CHS,2024-06-27 21:37,60.00,3.00,3.45,null,null
CHS,2024-06-27 21:56,100.00,3.00,3.45,null,null
CHS,2024-06-27 22:56,100.00,5.00,5.75,null,null
CHS,2024-06-27 23:56,210.00,4.00,4.60,null,null
CHS,2024-06-28 00:56,230.00,4.00,4.60,null,null
CHS,2024-06-28 01:15,290.00,5.00,5.75,null,null
CHS,2024-06-28 01:56,0.00,0.00,0.00,null,null
CHS,2024-06-28 02:56,330.00,4.00,4.60,null,null
CHS,2024-06-28 03:56,0.00,0.00,0.00,null,null
CHS,2024-06-28 04:56,0.00,0.00,0.00,null,null
CHS,2024-06-28 05:56,40.00,4.00,4.60,null,null
CHS,2024-06-28 06:05,40.00,4.00,4.60,null,null
CHS,2024-06-28 06:56,350.00,3.00,3.45,null,null
CHS,2024-06-28 07:56,10.00,4.00,4.60,null,null
CHS,2024-06-28 08:56,10.00,4.00,4.60,null,null
CHS,2024-06-28 09:56,360.00,5.00,5.75,null,null
CHS,2024-06-28 10:56,10.00,3.00,3.45,null,null
CHS,2024-06-28 11:56,0.00,0.00,0.00,null,null
CHS,2024-06-28 12:56,0.00,0.00,0.00,null,null
CHS,2024-06-28 13:56,140.00,4.00,4.60,null,null
CHS,2024-06-28 14:56,140.00,7.00,8.05,null,null
CHS,2024-06-28 15:56,130.00,9.00,10.35,null,null
CHS,2024-06-28 16:56,130.00,11.00,12.65,null,null
CHS,2024-06-28 17:56,140.00,11.00,12.65,null,null
CHS,2024-06-28 18:56,140.00,9.00,10.35,null,null
CHS,2024-06-28 19:56,150.00,9.00,10.35,null,null
CHS,2024-06-28 20:56,170.00,6.00,6.90,null,null
CHS,2024-06-28 21:56,180.00,6.00,6.90,null,null
CHS,2024-06-28 22:56,170.00,7.00,8.05,null,null
CHS,2024-06-28 23:56,200.00,5.00,5.75,null,null
CHS,2024-06-29 00:56,160.00,3.00,3.45,null,null
CHS,2024-06-29 01:56,0.00,0.00,0.00,null,null
CHS,2024-06-29 02:56,0.00,0.00,0.00,null,null
CHS,2024-06-29 03:56,0.00,0.00,0.00,null,null
CHS,2024-06-29 04:56,0.00,0.00,0.00,null,null
CHS,2024-06-29 05:56,0.00,0.00,0.00,null,null
CHS,2024-06-29 06:46,0.00,0.00,0.00,null,null
CHS,2024-06-29 06:56,0.00,0.00,0.00,null,null
CHS,2024-06-29 07:33,0.00,0.00,0.00,null,null
CHS,2024-06-29 07:56,0.00,0.00,0.00,null,null
CHS,2024-06-29 08:56,null,3.00,3.45,null,null
CHS,2024-06-29 09:56,260.00,3.00,3.45,null,null
CHS,2024-06-29 10:56,null,3.00,3.45,null,null
CHS,2024-06-29 11:33,null,3.00,3.45,null,null
CHS,2024-06-29 11:56,null,3.00,3.45,null,null
CHS,2024-06-29 12:56,null,6.00,6.90,null,null
CHS,2024-06-29 13:56,160.00,11.00,12.65,null,null
CHS,2024-06-29 14:56,150.00,10.00,11.50,null,null
CHS,2024-06-29 15:56,160.00,11.00,12.65,null,null
CHS,2024-06-29 16:56,170.00,13.00,14.95,null,null
CHS,2024-06-29 17:56,160.00,8.00,9.20,null,null
CHS,2024-06-29 18:56,160.00,11.00,12.65,null,null
CHS,2024-06-29 19:56,190.00,11.00,12.65,null,null
CHS,2024-06-29 20:56,190.00,6.00,6.90,null,null
CHS,2024-06-29 21:56,190.00,6.00,6.90,null,null
CHS,2024-06-29 22:56,180.00,4.00,4.60,null,null
CHS,2024-06-29 23:56,180.00,5.00,5.75,null,null
CHS,2024-06-30 00:56,200.00,5.00,5.75,null,null
CHS,2024-06-30 01:56,190.00,5.00,5.75,null,null
CHS,2024-06-30 02:56,200.00,3.00,3.45,null,null
CHS,2024-06-30 03:56,190.00,4.00,4.60,null,null
CHS,2024-06-30 04:56,180.00,5.00,5.75,null,null
CHS,2024-06-30 05:56,180.00,4.00,4.60,null,null
CHS,2024-06-30 06:56,190.00,3.00,3.45,null,null
CHS,2024-06-30 07:56,220.00,7.00,8.05,null,null
CHS,2024-06-30 08:56,240.00,5.00,5.75,null,null
CHS,2024-06-30 09:56,0.00,0.00,0.00,null,null
CHS,2024-06-30 10:56,null,4.00,4.60,null,null
CHS,2024-06-30 11:56,null,6.00,6.90,null,null
CHS,2024-06-30 12:56,180.00,5.00,5.75,null,null
CHS,2024-06-30 13:56,170.00,11.00,12.65,19.00,21.85
CHS,2024-06-30 14:56,160.00,14.00,16.10,null,null
CHS,2024-06-30 15:56,200.00,12.00,13.80,null,null
CHS,2024-06-30 16:56,160.00,11.00,12.65,null,null
CHS,2024-06-30 17:56,190.00,8.00,9.20,null,null
CHS,2024-06-30 18:56,180.00,13.00,14.95,null,null
CHS,2024-06-30 19:56,170.00,10.00,11.50,null,null
CHS,2024-06-30 20:56,190.00,6.00,6.90,null,null
CHS,2024-06-30 21:56,190.00,6.00,6.90,null,null
CHS,2024-06-30 22:56,180.00,11.00,12.65,null,null
CHS,2024-06-30 23:56,200.00,9.00,10.35,null,null
CHS,2024-07-01 00:48,210.00,6.00,6.90,null,null
CHS,2024-07-01 00:56,220.00,5.00,5.75,null,null
CHS,2024-07-01 01:56,250.00,3.00,3.45,null,null
CHS,2024-07-01 02:39,190.00,3.00,3.45,null,null
CHS,2024-07-01 02:56,190.00,4.00,4.60,null,null
CHS,2024-07-01 03:56,190.00,4.00,4.60,null,null
CHS,2024-07-01 04:56,200.00,3.00,3.45,null,null
CHS,2024-07-01 05:56,0.00,0.00,0.00,null,null
CHS,2024-07-01 06:56,320.00,4.00,4.60,null,null
CHS,2024-07-01 07:56,300.00,5.00,5.75,null,null
CHS,2024-07-01 08:56,270.00,6.00,6.90,null,null
CHS,2024-07-01 09:56,null,3.00,3.45,null,null
CHS,2024-07-01 10:56,360.00,4.00,4.60,null,null
CHS,2024-07-01 11:56,0.00,0.00,0.00,null,null
CHS,2024-07-01 12:56,280.00,6.00,6.90,null,null
CHS,2024-07-01 13:56,310.00,8.00,9.20,null,null
CHS,2024-07-01 14:56,300.00,6.00,6.90,16.00,18.40
CHS,2024-07-01 15:43,160.00,15.00,17.25,22.00,25.30
CHS,2024-07-01 15:56,190.00,13.00,14.95,20.00,23.00
CHS,2024-07-01 16:18,200.00,9.00,10.35,18.00,20.70
CHS,2024-07-01 16:50,200.00,4.00,4.60,null,null
CHS,2024-07-01 16:56,0.00,0.00,0.00,null,null
CHS,2024-07-01 17:16,350.00,12.00,13.80,22.00,25.30
CHS,2024-07-01 17:46,60.00,6.00,6.90,null,null
CHS,2024-07-01 17:56,30.00,10.00,11.50,null,null
CHS,2024-07-01 18:10,20.00,6.00,6.90,null,null
CHS,2024-07-01 18:56,50.00,12.00,13.80,22.00,25.30
CHS,2024-07-01 19:23,60.00,10.00,11.50,null,null
CHS,2024-07-01 19:43,60.00,8.00,9.20,null,null
CHS,2024-07-01 19:56,50.00,12.00,13.80,20.00,23.00
CHS,2024-07-01 20:42,50.00,8.00,9.20,20.00,23.00
CHS,2024-07-01 20:56,50.00,7.00,8.05,null,null
CHS,2024-07-01 21:56,50.00,9.00,10.35,null,null
CHS,2024-07-01 22:56,50.00,9.00,10.35,null,null
CHS,2024-07-01 23:56,40.00,8.00,9.20,null,null
CHS,2024-07-02 00:56,50.00,7.00,8.05,null,null
CHS,2024-07-02 01:28,50.00,9.00,10.35,17.00,19.55
CHS,2024-07-02 01:56,70.00,10.00,11.50,null,null
CHS,2024-07-02 02:56,50.00,10.00,11.50,null,null
CHS,2024-07-02 03:15,30.00,10.00,11.50,null,null
CHS,2024-07-02 03:56,40.00,12.00,13.80,null,null
CHS,2024-07-02 04:56,30.00,10.00,11.50,null,null
CHS,2024-07-02 05:56,30.00,8.00,9.20,null,null
CHS,2024-07-02 06:29,30.00,9.00,10.35,null,null
CHS,2024-07-02 06:56,40.00,8.00,9.20,null,null
CHS,2024-07-02 07:56,30.00,8.00,9.20,18.00,20.70
CHS,2024-07-02 08:56,40.00,8.00,9.20,null,null
CHS,2024-07-02 09:31,40.00,11.00,12.65,null,null
CHS,2024-07-02 09:56,30.00,8.00,9.20,null,null
CHS,2024-07-02 10:56,30.00,9.00,10.35,null,null
CHS,2024-07-02 11:56,50.00,6.00,6.90,null,null
CHS,2024-07-02 12:56,60.00,11.00,12.65,null,null
CHS,2024-07-02 13:56,40.00,7.00,8.05,null,null
CHS,2024-07-02 14:56,60.00,8.00,9.20,null,null
CHS,2024-07-02 15:56,70.00,7.00,8.05,null,null
CHS,2024-07-02 16:56,80.00,8.00,9.20,null,null
CHS,2024-07-02 17:56,80.00,11.00,12.65,null,null
CHS,2024-07-02 18:56,80.00,11.00,12.65,null,null
CHS,2024-07-02 19:56,80.00,8.00,9.20,null,null
CHS,2024-07-02 20:56,70.00,7.00,8.05,null,null
CHS,2024-07-02 21:56,60.00,5.00,5.75,null,null
CHS,2024-07-02 22:56,40.00,4.00,4.60,null,null
CHS,2024-07-02 23:56,50.00,3.00,3.45,null,null
CHS,2024-07-03 00:56,40.00,4.00,4.60,null,null
CHS,2024-07-03 01:56,50.00,4.00,4.60,null,null
CHS,2024-07-03 02:56,40.00,5.00,5.75,null,null
CHS,2024-07-03 03:56,20.00,5.00,5.75,null,null
CHS,2024-07-03 04:28,40.00,5.00,5.75,null,null
CHS,2024-07-03 04:56,30.00,5.00,5.75,null,null
CHS,2024-07-03 05:56,40.00,7.00,8.05,null,null
CHS,2024-07-03 06:56,20.00,5.00,5.75,null,null
CHS,2024-07-03 07:56,10.00,4.00,4.60,null,null
CHS,2024-07-03 08:56,40.00,8.00,9.20,null,null
CHS,2024-07-03 09:56,80.00,11.00,12.65,null,null
CHS,2024-07-03 10:56,80.00,7.00,8.05,null,null
CHS,2024-07-03 11:56,40.00,7.00,8.05,null,null
CHS,2024-07-03 12:56,90.00,8.00,9.20,null,null
CHS,2024-07-03 13:56,130.00,8.00,9.20,15.00,17.25
CHS,2024-07-03 14:56,100.00,10.00,11.50,null,null
CHS,2024-07-03 15:56,60.00,8.00,9.20,17.00,19.55
CHS,2024-07-03 16:56,100.00,10.00,11.50,16.00,18.40
CHS,2024-07-03 17:56,110.00,11.00,12.65,null,null
CHS,2024-07-03 18:56,100.00,12.00,13.80,17.00,19.55
CHS,2024-07-03 19:56,120.00,8.00,9.20,null,null
CHS,2024-07-03 20:56,110.00,7.00,8.05,null,null
CHS,2024-07-03 21:56,120.00,6.00,6.90,null,null
CHS,2024-07-03 22:56,130.00,7.00,8.05,null,null
CHS,2024-07-03 23:56,130.00,5.00,5.75,null,null
CHS,2024-07-04 00:56,120.00,4.00,4.60,null,null
CHS,2024-07-04 01:56,120.00,3.00,3.45,null,null
CHS,2024-07-04 02:56,0.00,0.00,0.00,null,null
CHS,2024-07-04 03:56,0.00,0.00,0.00,null,null
CHS,2024-07-04 04:56,0.00,0.00,0.00,null,null
CHS,2024-07-04 05:56,350.00,4.00,4.60,null,null
CHS,2024-07-04 06:56,320.00,3.00,3.45,null,null
CHS,2024-07-04 08:56,30.00,3.00,3.45,null,null
CHS,2024-07-04 09:56,null,3.00,3.45,null,null
CHS,2024-07-04 10:37,0.00,0.00,0.00,null,null
CHS,2024-07-04 10:56,0.00,0.00,0.00,null,null
CHS,2024-07-04 11:56,140.00,4.00,4.60,null,null
CHS,2024-07-04 12:56,0.00,0.00,0.00,null,null
CHS,2024-07-04 13:56,null,3.00,3.45,null,null
CHS,2024-07-04 14:56,0.00,0.00,0.00,null,null
CHS,2024-07-04 15:56,140.00,10.00,11.50,null,null
CHS,2024-07-04 16:56,170.00,11.00,12.65,null,null
CHS,2024-07-04 17:56,190.00,10.00,11.50,null,null
CHS,2024-07-04 18:56,150.00,11.00,12.65,null,null
CHS,2024-07-04 19:56,190.00,11.00,12.65,null,null
CHS,2024-07-04 20:56,180.00,7.00,8.05,null,null
CHS,2024-07-04 21:56,190.00,5.00,5.75,null,null
CHS,2024-07-04 22:56,190.00,5.00,5.75,null,null
CHS,2024-07-04 23:56,190.00,6.00,6.90,null,null
CHS,2024-07-05 00:56,200.00,5.00,5.75,null,null
CHS,2024-07-05 01:56,190.00,4.00,4.60,null,null
CHS,2024-07-05 02:56,190.00,4.00,4.60,null,null
CHS,2024-07-05 03:56,200.00,3.00,3.45,null,null
CHS,2024-07-05 04:56,220.00,3.00,3.45,null,null
CHS,2024-07-05 05:56,0.00,0.00,0.00,null,null
CHS,2024-07-05 06:56,330.00,3.00,3.45,null,null
CHS,2024-07-05 07:56,240.00,4.00,4.60,null,null
CHS,2024-07-05 08:56,260.00,8.00,9.20,null,null
CHS,2024-07-05 09:56,250.00,7.00,8.05,null,null
CHS,2024-07-05 10:56,250.00,6.00,6.90,null,null
CHS,2024-07-05 11:56,250.00,6.00,6.90,null,null
CHS,2024-07-05 12:56,190.00,6.00,6.90,null,null
CHS,2024-07-05 13:56,150.00,5.00,5.75,null,null
CHS,2024-07-05 14:56,210.00,7.00,8.05,null,null
CHS,2024-07-05 15:56,170.00,11.00,12.65,null,null
CHS,2024-07-05 16:56,200.00,11.00,12.65,null,null
CHS,2024-07-05 17:56,190.00,11.00,12.65,null,null
CHS,2024-07-05 18:56,180.00,11.00,12.65,null,null
CHS,2024-07-05 19:56,190.00,11.00,12.65,null,null
CHS,2024-07-05 20:56,180.00,9.00,10.35,null,null
CHS,2024-07-05 21:56,180.00,7.00,8.05,null,null
CHS,2024-07-05 22:56,190.00,7.00,8.05,null,null
CHS,2024-07-05 23:56,190.00,7.00,8.05,null,null
CHS,2024-07-06 00:56,210.00,5.00,5.75,null,null
CHS,2024-07-06 01:56,180.00,4.00,4.60,null,null
CHS,2024-07-06 02:56,190.00,4.00,4.60,null,null
CHS,2024-07-06 03:56,180.00,4.00,4.60,null,null
CHS,2024-07-06 04:56,200.00,4.00,4.60,null,null
CHS,2024-07-06 05:56,200.00,4.00,4.60,null,null
CHS,2024-07-06 06:56,200.00,5.00,5.75,null,null
CHS,2024-07-06 07:56,190.00,5.00,5.75,null,null
CHS,2024-07-06 08:56,190.00,10.00,11.50,null,null
CHS,2024-07-06 09:56,200.00,8.00,9.20,null,null
CHS,2024-07-06 10:56,180.00,6.00,6.90,null,null
CHS,2024-07-06 11:56,0.00,0.00,0.00,null,null
CHS,2024-07-06 12:29,null,3.00,3.45,null,null
CHS,2024-07-06 12:56,190.00,11.00,12.65,null,null
CHS,2024-07-06 13:56,200.00,10.00,11.50,null,null
CHS,2024-07-06 14:56,180.00,9.00,10.35,18.00,20.70
CHS,2024-07-06 15:56,170.00,16.00,18.40,null,null
CHS,2024-07-06 16:56,170.00,14.00,16.10,21.00,24.15
CHS,2024-07-06 17:56,180.00,11.00,12.65,null,null
CHS,2024-07-06 18:56,180.00,11.00,12.65,null,null
CHS,2024-07-06 19:56,190.00,9.00,10.35,null,null
CHS,2024-07-06 20:56,190.00,5.00,5.75,null,null
CHS,2024-07-06 21:56,210.00,3.00,3.45,null,null
CHS,2024-07-06 22:56,190.00,5.00,5.75,null,null
CHS,2024-07-06 23:56,210.00,4.00,4.60,null,null
CHS,2024-07-07 00:56,190.00,5.00,5.75,null,null
CHS,2024-07-07 01:56,200.00,6.00,6.90,null,null
CHS,2024-07-07 02:56,200.00,5.00,5.75,null,null
CHS,2024-07-07 03:56,120.00,7.00,8.05,null,null
CHS,2024-07-07 04:56,180.00,3.00,3.45,null,null
CHS,2024-07-07 05:45,260.00,4.00,4.60,null,null
CHS,2024-07-07 05:56,280.00,5.00,5.75,null,null
CHS,2024-07-07 06:56,330.00,5.00,5.75,null,null
CHS,2024-07-07 07:56,90.00,3.00,3.45,null,null
